customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days
USER_0025889,21,2,Medium,72,Basic,Monthly,No,Organic,Web,2,56.2,0.9,0,0,0
USER_0056122,23,2,Medium,44,Basic,Monthly,Yes,Promo_Code,Mobile,0,34.1,0.76,0,0,0
USER_0043059,58,2,Medium,81,Standard,Monthly,Yes,Social_Ads,Smart TV,23,71.4,0.71,0,0,0
USER_0132548,20,1,Low,2,Basic,Monthly,No,Social_Ads,Web,3,39.3,0.55,0,2,0
USER_0003652,19,1,High,47,Premium,Monthly,Yes,Organic,Mobile,14,50.0,0.49,0,1,0
USER_0157571,18,4,Low,9,Basic,Monthly,Yes,Promo_Code,Web,14,64.3,0.44,0,0,0
USER_0100444,44,1,Medium,9,Basic,Annual,Yes,Social_Ads,Web,1,8.2,0.62,0,0,0
USER_0030963,25,2,Low,61,Basic,Monthly,Yes,Social_Ads,Smart TV,24,34.3,0.44,1,0,0
USER_0005124,31,4,Medium,25,Standard,Monthly,Yes,Organic,Mobile,0,50.3,0.8,1,0,0
USER_0069984,18,4,Medium,45,Premium,Monthly,Yes,Social_Ads,Smart TV,1,59.4,0.67,0,0,0
USER_0015374,41,2,Low,58,Premium,Monthly,No,Social_Ads,Smart TV,9,51.4,0.48,0,1,0
USER_0103507,18,2,High,1,Basic,Monthly,Yes,Organic,Smart TV,5,50.3,0.91,0,1,0
USER_0093498,49,1,Medium,42,Basic,Monthly,Yes,Organic,Mobile,6,21.3,0.17,0,0,0
USER_0013344,18,6,Medium,59,Standard,Monthly,No,Organic,Mobile,14,51.9,0.68,0,0,0
USER_0036984,33,4,Low,45,Premium,Monthly,Yes,Social_Ads,Mobile,26,68.1,0.17,0,0,0
USER_0134961,31,6,Medium,2,Standard,Annual,Yes,Social_Ads,Mobile,3,42.2,0.37,0,1,0
USER_0112168,34,5,Low,4,Premium,Monthly,Yes,Organic,Smart TV,3,93.7,0.42,0,0,0
USER_0060666,41,2,Medium,28,Standard,Annual,Yes,Promo_Code,Web,7,28.6,0.21,0,0,0
USER_0009826,18,2,High,82,Standard,Monthly,No,Referral,Web,1,55.4,0.59,0,0,0
USER_0080989,30,1,Medium,63,Basic,Monthly,Yes,Organic,Web,0,37.1,0.71,0,0,0
USER_0068339,31,1,Medium,31,Standard,Monthly,No,Organic,Smart TV,10,61.5,0.37,0,1,0
USER_0063338,18,1,High,73,Basic,Monthly,Yes,Promo_Code,Mobile,14,48.8,0.37,0,0,0
USER_0035881,37,1,Low,42,Basic,Annual,Yes,Referral,Web,8,26.5,0.59,0,0,0
USER_0150814,24,1,Medium,2,Standard,Monthly,Yes,Social_Ads,Smart TV,9,21.6,0.49,0,0,0
USER_0126171,58,6,Medium,7,Premium,Monthly,Yes,Social_Ads,Smart TV,5,83.5,0.37,1,0,0
USER_0105940,34,2,High,5,Basic,Monthly,Yes,Social_Ads,Smart TV,1,37.2,0.41,0,1,0
USER_0144489,39,5,Medium,10,Basic,Monthly,No,Organic,Web,4,57.8,0.5,0,0,0
USER_0040832,29,3,Medium,13,Premium,Annual,No,Organic,Smart TV,5,92.0,0.39,0,3,0
USER_0113644,30,2,Low,6,Premium,Monthly,Yes,Organic,Web,2,35.0,0.75,0,0,0
USER_0014810,27,1,Medium,50,Basic,Monthly,No,Promo_Code,Smart TV,3,62.9,0.88,0,0,0
USER_0106310,53,3,Medium,10,Basic,Monthly,Yes,Referral,Smart TV,16,49.5,0.71,0,0,0
USER_0043057,42,2,Medium,23,Basic,Annual,Yes,Organic,Web,1,33.0,0.42,0,0,0
USER_0127657,27,6,Medium,9,Basic,Monthly,Yes,Organic,Smart TV,3,94.2,0.52,0,0,0
USER_0149407,59,1,Medium,8,Basic,Monthly,Yes,Promo_Code,Smart TV,21,58.4,0.43,0,0,0
USER_0048099,29,2,Medium,58,Basic,Monthly,Yes,Organic,Smart TV,0,75.1,0.88,0,0,0
USER_0104998,28,1,Low,7,Basic,Monthly,Yes,Promo_Code,Smart TV,27,53.6,0.84,0,0,0
USER_0148199,46,1,Low,6,Basic,Monthly,Yes,Social_Ads,Mobile,14,32.7,0.51,0,1,0
USER_0070620,37,3,High,15,Standard,Monthly,No,Promo_Code,Mobile,8,49.4,0.38,0,0,0
USER_0154039,46,1,High,8,Basic,Monthly,Yes,Promo_Code,Mobile,4,43.6,0.47,1,0,0
USER_0107236,18,1,Medium,4,Premium,Monthly,Yes,Organic,Mobile,2,25.3,0.63,0,0,0
USER_0058092,42,4,High,60,Premium,Monthly,Yes,Organic,Smart TV,14,65.5,0.79,0,0,0
USER_0060907,37,4,Medium,66,Basic,Monthly,Yes,Social_Ads,Smart TV,14,73.4,0.76,0,1,0
USER_0030405,41,4,Low,24,Standard,Annual,Yes,Organic,Mobile,0,59.8,0.7,0,0,0
USER_0002106,52,2,Medium,76,Standard,Annual,Yes,Organic,Mobile,6,80.4,1.0,0,0,0
USER_0095771,32,1,Low,22,Standard,Monthly,Yes,Promo_Code,Mobile,2,23.7,0.66,0,0,0
USER_0085311,51,4,Low,66,Standard,Monthly,Yes,Organic,Mobile,9,39.0,0.75,0,0,0
USER_0138017,18,5,Medium,8,Basic,Monthly,No,Promo_Code,Smart TV,1,79.4,0.17,0,0,0
USER_0034397,23,6,High,81,Standard,Annual,Yes,Social_Ads,Smart TV,2,93.5,0.54,1,0,0
USER_0066387,39,3,Medium,65,Standard,Monthly,Yes,Organic,Smart TV,14,70.5,0.62,0,0,0
USER_0093445,27,2,Low,65,Standard,Monthly,Yes,Organic,Mobile,0,28.6,0.52,0,0,0
USER_0019805,50,4,Low,35,Basic,Monthly,Yes,Social_Ads,Mobile,0,49.2,0.64,0,0,0
USER_0105193,42,1,High,4,Basic,Monthly,Yes,Organic,Mobile,5,25.6,0.65,0,0,0
USER_0135416,37,3,Low,6,Basic,Monthly,Yes,Promo_Code,Smart TV,11,69.6,0.98,0,0,0
USER_0077000,20,3,Medium,31,Basic,Monthly,Yes,Organic,Smart TV,0,58.7,0.64,0,1,0
USER_0062099,47,5,Medium,73,Premium,Monthly,Yes,Social_Ads,Mobile,1,42.4,0.56,0,0,0
USER_0102651,29,1,Medium,11,Standard,Monthly,Yes,Organic,Mobile,12,44.7,1.0,0,1,0
USER_0074525,46,4,Medium,47,Standard,Monthly,Yes,Promo_Code,Smart TV,20,84.9,0.68,0,0,0
USER_0080524,29,4,Medium,35,Premium,Monthly,No,Social_Ads,Mobile,2,77.7,0.41,0,0,0
USER_0080829,38,3,High,39,Standard,Monthly,No,Organic,Smart TV,0,52.2,0.54,1,1,0
USER_0062065,31,1,Medium,18,Basic,Monthly,No,Organic,Console,1,51.4,0.61,0,0,0
USER_0124467,40,1,High,6,Basic,Annual,Yes,Social_Ads,Console,5,52.4,0.43,0,1,0
USER_0157341,46,1,Medium,7,Premium,Monthly,Yes,Social_Ads,Smart TV,5,63.3,0.53,0,0,0
USER_0070482,33,3,Medium,39,Premium,Monthly,Yes,Promo_Code,Web,7,21.8,0.57,0,1,0
USER_0046226,50,4,Medium,52,Premium,Annual,Yes,Organic,Smart TV,8,83.7,0.74,0,0,0
USER_0145057,32,1,High,7,Basic,Monthly,Yes,Social_Ads,Smart TV,0,58.8,0.42,0,0,0
USER_0075532,38,1,Low,27,Standard,Monthly,Yes,Referral,Smart TV,0,41.3,0.94,0,0,0
USER_0029584,18,1,Medium,42,Basic,Monthly,Yes,Promo_Code,Smart TV,16,67.7,0.49,0,0,0
USER_0097544,26,1,Low,65,Standard,Monthly,Yes,Organic,Console,14,45.7,0.4,0,0,0
USER_0017871,44,2,Low,32,Basic,Annual,Yes,Organic,Smart TV,0,49.3,0.65,0,0,0
USER_0092027,44,2,Medium,53,Standard,Monthly,Yes,Referral,Console,0,74.2,0.45,0,0,0
USER_0109534,34,1,High,10,Basic,Monthly,Yes,Social_Ads,Smart TV,4,57.6,0.58,0,0,0
USER_0109782,36,1,Medium,5,Basic,Annual,Yes,Social_Ads,Console,16,37.6,0.7,0,0,0
USER_0134415,31,1,Medium,8,Premium,Monthly,Yes,Organic,Mobile,3,30.2,0.71,0,0,0
USER_0128597,33,5,Low,5,Basic,Monthly,Yes,Promo_Code,Smart TV,32,103.7,0.71,0,0,0
USER_0156065,35,2,Low,5,Basic,Monthly,Yes,Social_Ads,Smart TV,10,69.2,0.72,0,0,0
USER_0019761,48,2,Low,59,Standard,Annual,Yes,Organic,Mobile,18,34.7,0.51,0,0,0
USER_0100390,41,1,Medium,11,Premium,Annual,Yes,Social_Ads,Web,13,51.2,0.47,0,2,0
USER_0149597,19,4,Medium,2,Basic,Monthly,Yes,Promo_Code,Mobile,3,45.4,0.51,0,1,0
USER_0121174,42,1,Medium,10,Standard,Monthly,Yes,Promo_Code,Mobile,1,56.1,0.25,0,0,0
USER_0040670,48,1,Low,58,Premium,Annual,Yes,Social_Ads,Mobile,9,66.8,0.97,0,0,0
USER_0090438,51,3,High,19,Standard,Monthly,No,Organic,Mobile,0,51.0,0.51,0,0,0
USER_0052931,40,1,High,69,Premium,Monthly,Yes,Promo_Code,Console,0,34.9,0.43,0,0,0
USER_0102308,27,3,Medium,5,Basic,Monthly,No,Organic,Console,0,30.4,0.66,0,0,0
USER_0105907,45,3,Low,2,Basic,Monthly,Yes,Promo_Code,Mobile,0,63.6,0.75,0,1,0
USER_0073003,49,1,Low,22,Basic,Monthly,Yes,Organic,Mobile,2,41.2,0.75,0,0,0
USER_0122550,42,3,Low,5,Premium,Monthly,Yes,Social_Ads,Console,1,56.1,0.72,1,1,0
USER_0110845,39,6,Low,8,Basic,Monthly,Yes,Social_Ads,Smart TV,1,82.6,0.24,0,0,0
USER_0066594,29,2,Low,37,Premium,Monthly,Yes,Social_Ads,Smart TV,8,71.6,0.95,0,0,0
USER_0109168,38,1,High,5,Standard,Monthly,No,Organic,Mobile,0,43.0,0.63,0,0,0
USER_0043263,22,4,Low,80,Standard,Monthly,No,Organic,Web,9,73.4,0.73,0,0,0
USER_0040391,57,4,Medium,24,Premium,Monthly,Yes,Organic,Mobile,14,60.7,0.72,0,1,0
USER_0063207,51,4,High,23,Premium,Annual,Yes,Promo_Code,Smart TV,0,99.2,0.63,0,0,0
USER_0149318,32,2,Low,9,Premium,Monthly,No,Social_Ads,Mobile,0,36.4,0.54,1,0,0
USER_0034712,35,1,Medium,45,Premium,Monthly,Yes,Organic,Mobile,0,50.8,0.72,0,0,0
USER_0135396,23,2,Medium,6,Standard,Monthly,Yes,Social_Ads,Mobile,7,49.7,0.64,0,0,0
USER_0039689,34,5,Medium,58,Basic,Monthly,No,Social_Ads,Mobile,2,59.9,0.72,0,0,0
USER_0114989,27,2,Medium,10,Standard,Annual,Yes,Social_Ads,Console,3,66.6,0.49,0,0,0
USER_0088724,28,4,Medium,74,Basic,Monthly,Yes,Promo_Code,Console,0,53.0,0.42,0,1,0
USER_0113358,18,1,Medium,8,Basic,Monthly,No,Social_Ads,Smart TV,1,50.5,0.85,0,0,0
USER_0125203,43,1,Medium,1,Premium,Annual,Yes,Social_Ads,Smart TV,4,78.9,0.77,0,3,0
USER_0071515,38,1,Medium,67,Premium,Monthly,Yes,Organic,Mobile,0,36.8,0.58,0,1,0
USER_0121242,49,3,Medium,5,Standard,Monthly,Yes,Organic,Mobile,2,68.5,0.75,0,0,0
USER_0090188,18,2,Low,30,Basic,Annual,Yes,Social_Ads,Mobile,9,25.5,0.62,0,1,0
USER_0024412,54,2,Low,56,Basic,Monthly,Yes,Social_Ads,Mobile,12,29.0,0.72,0,0,0
USER_0107516,26,4,Low,2,Premium,Monthly,No,Social_Ads,Smart TV,10,66.6,0.46,0,0,0
USER_0087362,40,1,Low,15,Basic,Annual,Yes,Referral,Mobile,0,30.0,0.94,0,0,0
USER_0035340,41,1,Medium,57,Premium,Annual,Yes,Organic,Web,0,18.2,1.0,2,0,0
USER_0149910,40,1,Medium,3,Premium,Monthly,No,Social_Ads,Smart TV,7,59.7,0.38,1,1,0
USER_0044759,29,4,Medium,27,Standard,Monthly,Yes,Social_Ads,Mobile,14,75.4,0.71,0,1,0
USER_0028429,41,6,Low,34,Standard,Annual,Yes,Referral,Mobile,16,76.8,0.7,0,0,0
USER_0027305,63,1,Medium,81,Basic,Annual,Yes,Social_Ads,Console,10,24.0,0.74,0,0,0
USER_0078843,21,3,Medium,16,Standard,Monthly,Yes,Organic,Mobile,0,41.6,0.62,0,2,0
USER_0030749,29,6,High,46,Basic,Annual,No,Promo_Code,Mobile,11,96.6,0.84,0,0,0
USER_0111745,42,2,Low,4,Standard,Monthly,Yes,Social_Ads,Smart TV,7,49.3,0.59,0,0,0
USER_0052510,19,2,Medium,79,Standard,Monthly,Yes,Referral,Mobile,6,61.5,0.38,0,0,0
USER_0121453,47,3,High,7,Standard,Monthly,Yes,Organic,Smart TV,3,45.0,0.47,0,0,0
USER_0126039,37,2,Medium,9,Basic,Monthly,Yes,Promo_Code,Mobile,9,52.8,0.74,0,0,0
USER_0113504,49,1,Low,6,Premium,Monthly,No,Referral,Console,19,18.3,0.58,1,1,0
USER_0155285,35,4,Medium,7,Standard,Annual,Yes,Social_Ads,Web,0,59.5,0.92,0,0,0
USER_0123753,46,2,Low,10,Standard,Monthly,Yes,Social_Ads,Mobile,1,45.3,0.28,0,0,0
USER_0055523,27,2,Medium,56,Basic,Monthly,No,Social_Ads,Smart TV,7,51.4,0.56,0,0,0
USER_0148024,41,3,High,1,Standard,Annual,Yes,Social_Ads,Mobile,8,46.1,0.46,0,4,0
USER_0092280,27,1,High,26,Standard,Monthly,Yes,Referral,Smart TV,3,43.4,0.6,0,0,0
USER_0075287,48,5,High,13,Basic,Monthly,Yes,Organic,Smart TV,25,92.5,0.33,0,2,0
USER_0150012,18,1,Medium,8,Basic,Monthly,No,Organic,Mobile,3,20.6,0.43,1,0,0
USER_0104990,49,1,Medium,7,Basic,Monthly,Yes,Organic,Smart TV,4,38.0,0.79,0,0,0
USER_0096096,22,2,Medium,73,Standard,Monthly,Yes,Social_Ads,Smart TV,11,41.8,0.32,0,0,0
USER_0110430,52,4,Low,4,Standard,Annual,Yes,Promo_Code,Smart TV,0,91.2,0.5,0,0,0
USER_0093782,40,2,Medium,23,Basic,Monthly,Yes,Promo_Code,Mobile,19,41.2,0.96,0,0,0
USER_0150972,31,2,High,5,Standard,Monthly,Yes,Organic,Web,2,59.6,0.8,0,0,0
USER_0093846,18,1,Medium,41,Standard,Monthly,Yes,Social_Ads,Smart TV,0,59.9,0.45,0,0,0
USER_0101263,31,1,High,3,Basic,Monthly,No,Organic,Smart TV,4,29.9,0.37,0,0,0
USER_0131401,42,2,Low,4,Standard,Monthly,No,Organic,Console,2,39.9,0.81,0,0,0
USER_0091309,23,1,Low,43,Premium,Monthly,Yes,Promo_Code,Mobile,26,62.0,0.82,0,0,0
USER_0127522,32,5,Low,4,Basic,Monthly,Yes,Promo_Code,Smart TV,15,93.2,0.4,0,0,0
USER_0106176,44,2,Medium,11,Basic,Monthly,Yes,Organic,Mobile,31,41.0,0.42,0,1,0
USER_0038199,40,3,Medium,15,Standard,Monthly,Yes,Promo_Code,Console,0,48.3,0.43,0,0,0
USER_0015333,55,5,Medium,63,Premium,Annual,Yes,Promo_Code,Mobile,2,93.6,0.53,0,0,0
USER_0143111,33,1,Low,9,Standard,Monthly,Yes,Organic,Mobile,0,42.7,0.25,0,0,0
USER_0056367,38,2,Medium,41,Basic,Monthly,Yes,Organic,Smart TV,0,69.9,0.74,0,0,0
USER_0129400,30,3,High,5,Basic,Monthly,Yes,Social_Ads,Smart TV,13,73.7,0.81,0,0,0
USER_0008310,23,3,Medium,27,Standard,Annual,Yes,Referral,Mobile,10,61.6,1.0,0,0,0
USER_0112061,24,4,Low,4,Standard,Monthly,No,Social_Ads,Mobile,1,71.1,0.49,0,0,0
USER_0154062,36,3,Medium,7,Basic,Monthly,Yes,Organic,Smart TV,5,79.4,0.76,0,0,0
USER_0001068,45,1,High,63,Basic,Annual,Yes,Organic,Smart TV,0,66.4,0.48,1,1,0
USER_0027411,39,2,Medium,52,Standard,Annual,Yes,Social_Ads,Mobile,3,60.6,0.43,0,0,0
USER_0124197,30,1,Low,6,Basic,Annual,Yes,Promo_Code,Mobile,0,7.0,0.74,0,0,0
USER_0112291,44,6,Medium,3,Basic,Monthly,No,Organic,Console,8,83.3,0.92,0,0,0
USER_0033757,47,4,Medium,37,Standard,Annual,Yes,Organic,Smart TV,18,69.5,0.48,1,2,0
USER_0067150,21,5,High,78,Premium,Monthly,Yes,Social_Ads,Mobile,6,77.0,0.54,0,0,0
USER_0091881,22,2,Low,17,Standard,Monthly,No,Promo_Code,Smart TV,11,56.7,0.59,1,0,0
USER_0114384,37,3,Low,1,Premium,Monthly,Yes,Organic,Mobile,2,37.6,0.69,0,0,0
USER_0133485,34,1,High,5,Basic,Monthly,Yes,Organic,Console,9,25.7,1.0,0,0,0
USER_0041613,18,1,Medium,81,Basic,Monthly,Yes,Social_Ads,Mobile,14,28.6,0.78,0,0,0
USER_0117367,28,3,High,11,Basic,Monthly,No,Organic,Smart TV,20,60.5,0.4,1,0,0
USER_0135220,32,4,Medium,11,Basic,Annual,Yes,Social_Ads,Mobile,7,80.9,0.71,0,0,0
USER_0015244,52,1,Medium,45,Standard,Annual,Yes,Social_Ads,Smart TV,3,21.8,0.53,0,1,0
USER_0078363,41,2,Low,80,Standard,Annual,Yes,Referral,Mobile,8,55.5,0.61,0,0,0
USER_0087472,36,1,High,67,Premium,Monthly,Yes,Social_Ads,Mobile,11,30.5,0.53,0,0,0
USER_0157495,50,1,Low,10,Premium,Monthly,No,Organic,Smart TV,0,56.0,0.54,0,0,0
USER_0057895,31,1,Low,57,Basic,Monthly,Yes,Referral,Smart TV,16,61.2,0.78,0,0,0
USER_0102118,53,2,Low,8,Standard,Monthly,Yes,Organic,Web,10,51.3,0.47,0,0,0
USER_0119739,44,1,Medium,11,Premium,Annual,Yes,Social_Ads,Smart TV,9,63.7,0.5,1,0,0
USER_0011652,51,1,High,67,Premium,Monthly,Yes,Social_Ads,Smart TV,3,66.2,0.31,0,0,0
USER_0103532,35,3,Medium,7,Basic,Annual,No,Social_Ads,Mobile,2,56.8,0.54,0,0,0
USER_0003337,30,1,Low,64,Basic,Annual,Yes,Social_Ads,Mobile,0,37.8,0.8,0,0,0
USER_0138171,30,1,High,2,Premium,Monthly,No,Referral,Smart TV,18,61.6,0.68,0,1,0
USER_0020929,38,1,Medium,33,Basic,Monthly,No,Organic,Smart TV,20,33.8,0.54,0,0,0
USER_0023106,29,1,Low,47,Basic,Annual,Yes,Social_Ads,Smart TV,5,59.2,0.82,0,0,0
USER_0037037,37,6,Medium,42,Basic,Monthly,Yes,Organic,Web,0,63.0,0.39,0,0,0
USER_0132094,46,1,High,8,Premium,Monthly,Yes,Referral,Smart TV,23,41.6,0.6,0,0,0
USER_0057002,34,2,Medium,77,Standard,Annual,Yes,Social_Ads,Mobile,11,23.5,0.58,0,0,0
USER_0039109,38,4,Medium,19,Basic,Monthly,Yes,Organic,Mobile,4,64.8,0.84,0,0,0
USER_0022645,42,1,Low,43,Basic,Monthly,Yes,Social_Ads,Mobile,7,41.0,0.9,0,0,0
USER_0137806,24,1,Medium,7,Standard,Monthly,Yes,Promo_Code,Mobile,13,46.2,0.8,0,0,0
USER_0094849,26,2,Medium,34,Basic,Monthly,Yes,Referral,Smart TV,9,99.8,0.68,0,0,0
USER_0147591,39,1,Medium,2,Standard,Monthly,Yes,Organic,Console,16,37.5,0.45,0,0,0
USER_0146891,29,2,Low,3,Basic,Monthly,Yes,Promo_Code,Smart TV,3,54.1,0.7,0,0,0
USER_0001225,46,3,Medium,29,Premium,Monthly,No,Organic,Mobile,0,55.0,1.0,0,0,0
USER_0088467,36,2,Low,44,Basic,Monthly,Yes,Social_Ads,Smart TV,0,60.9,0.33,0,0,0
USER_0025370,34,2,Low,80,Premium,Monthly,No,Social_Ads,Smart TV,0,58.2,0.68,0,0,0
USER_0024406,31,1,High,50,Basic,Monthly,Yes,Social_Ads,Mobile,9,22.9,0.67,0,0,0
USER_0125329,41,2,Low,7,Premium,Monthly,Yes,Organic,Smart TV,17,49.7,1.0,0,0,0
USER_0038743,28,1,Medium,43,Basic,Monthly,Yes,Organic,Smart TV,5,49.9,0.74,0,1,0
USER_0065359,34,3,Low,57,Standard,Monthly,Yes,Organic,Mobile,22,32.8,0.78,0,0,0
USER_0089907,35,2,Medium,40,Standard,Monthly,Yes,Promo_Code,Smart TV,0,57.3,0.51,0,1,0
USER_0112422,51,2,High,9,Standard,Monthly,Yes,Social_Ads,Mobile,5,41.1,0.46,0,0,0
USER_0018278,29,4,Low,17,Basic,Monthly,No,Organic,Smart TV,9,74.2,0.62,0,0,0
USER_0038046,30,3,Medium,25,Basic,Monthly,Yes,Promo_Code,Smart TV,3,56.3,0.55,0,0,0
USER_0107893,39,3,Low,5,Standard,Monthly,No,Promo_Code,Mobile,1,35.2,0.9,1,1,0
USER_0123689,22,2,Medium,5,Basic,Monthly,No,Organic,Smart TV,2,39.3,0.92,0,0,0
USER_0064806,34,1,Medium,58,Standard,Monthly,Yes,Social_Ads,Mobile,11,29.9,0.91,0,0,0
USER_0064290,28,1,Low,75,Standard,Monthly,Yes,Organic,Mobile,7,27.9,0.19,0,0,0
USER_0083439,38,3,Low,62,Standard,Monthly,Yes,Organic,Console,29,39.6,0.7,0,0,0
USER_0009764,66,3,Low,29,Basic,Annual,Yes,Organic,Smart TV,3,67.6,0.97,0,0,0
USER_0125573,48,4,Low,8,Standard,Annual,No,Promo_Code,Web,11,69.2,0.81,0,0,0
USER_0015924,42,4,High,39,Basic,Monthly,Yes,Organic,Smart TV,2,93.5,1.0,0,0,0
USER_0086534,26,4,Medium,69,Standard,Monthly,Yes,Promo_Code,Smart TV,9,75.0,0.52,0,0,0
USER_0103449,32,4,Low,8,Premium,Monthly,Yes,Social_Ads,Smart TV,8,64.1,0.97,0,0,0
USER_0140975,43,2,High,10,Standard,Annual,Yes,Organic,Mobile,5,66.2,0.59,0,0,0
USER_0139405,35,2,Low,7,Basic,Monthly,No,Organic,Web,0,25.4,0.51,0,0,0
USER_0147979,37,2,Medium,6,Standard,Monthly,Yes,Organic,Smart TV,9,58.7,0.49,0,0,0
USER_0124100,27,3,Medium,7,Standard,Monthly,Yes,Promo_Code,Smart TV,1,52.3,0.89,0,0,0
USER_0136634,48,3,Low,8,Standard,Monthly,Yes,Social_Ads,Smart TV,3,48.2,0.67,0,0,0
USER_0124637,32,4,High,3,Basic,Monthly,Yes,Promo_Code,Smart TV,3,60.8,0.42,0,0,0
USER_0102618,19,3,Medium,5,Basic,Monthly,No,Promo_Code,Mobile,25,47.1,0.35,0,0,0
USER_0054794,39,1,Medium,82,Premium,Monthly,Yes,Referral,Mobile,16,26.5,0.66,0,0,0
USER_0042041,47,2,Low,74,Standard,Monthly,No,Referral,Smart TV,12,66.7,0.45,0,0,0
USER_0047381,57,6,Low,40,Standard,Monthly,No,Promo_Code,Web,2,81.8,0.42,1,1,0
USER_0110951,41,3,Low,4,Standard,Monthly,No,Referral,Smart TV,0,73.3,0.77,0,1,0
USER_0155470,21,6,Low,2,Basic,Annual,Yes,Organic,Web,6,77.7,0.82,0,1,0
USER_0086623,24,1,Medium,21,Standard,Monthly,Yes,Organic,Mobile,4,19.5,0.61,0,0,0
USER_0026290,34,2,Medium,67,Basic,Monthly,No,Referral,Smart TV,4,41.8,0.97,0,0,0
USER_0000131,48,3,Medium,52,Premium,Monthly,Yes,Organic,Mobile,1,46.8,0.54,0,0,0
USER_0077860,35,4,Medium,29,Basic,Monthly,No,Social_Ads,Smart TV,0,89.7,0.5,0,1,0
USER_0121178,28,3,Low,10,Basic,Annual,Yes,Organic,Mobile,12,56.1,0.73,0,0,0
USER_0076835,26,2,High,18,Standard,Annual,Yes,Social_Ads,Console,4,48.6,0.4,0,0,0
USER_0042043,47,4,Low,71,Basic,Monthly,Yes,Social_Ads,Console,0,94.9,0.55,0,0,0
USER_0046203,19,4,High,32,Basic,Annual,Yes,Organic,Mobile,0,96.4,0.77,1,0,0
USER_0093964,28,1,Low,67,Basic,Monthly,Yes,Promo_Code,Mobile,13,36.4,0.66,0,0,0
USER_0018422,43,2,Medium,81,Basic,Monthly,Yes,Promo_Code,Smart TV,8,61.9,0.78,0,0,0
USER_0010471,18,1,Medium,56,Basic,Annual,Yes,Promo_Code,Smart TV,19,45.1,0.89,0,0,0
USER_0023696,39,4,Medium,82,Basic,Monthly,Yes,Social_Ads,Smart TV,3,74.8,0.55,0,0,0
USER_0115365,18,3,Low,3,Premium,Monthly,Yes,Social_Ads,Smart TV,12,97.1,0.63,0,0,0
USER_0091353,55,3,Medium,51,Standard,Monthly,Yes,Organic,Smart TV,4,50.1,0.25,0,0,0
USER_0069108,21,2,High,75,Standard,Monthly,Yes,Organic,Mobile,3,45.0,0.31,0,0,0
USER_0025667,51,1,High,28,Standard,Monthly,Yes,Social_Ads,Smart TV,0,55.7,0.8,0,0,0
USER_0063713,32,2,Medium,58,Standard,Monthly,Yes,Social_Ads,Smart TV,4,49.4,0.66,0,1,0
USER_0156527,53,1,Medium,1,Basic,Monthly,Yes,Promo_Code,Smart TV,5,40.3,0.81,0,0,0
USER_0147309,35,1,Medium,2,Standard,Monthly,Yes,Organic,Mobile,9,23.5,0.62,0,2,0
USER_0106776,30,1,Low,9,Standard,Monthly,Yes,Referral,Mobile,6,23.2,0.86,0,0,0
USER_0045827,33,2,Low,51,Standard,Monthly,Yes,Referral,Smart TV,2,52.9,0.76,0,0,0
USER_0054299,63,4,Low,41,Standard,Annual,Yes,Promo_Code,Smart TV,2,80.0,0.42,0,0,0
USER_0034150,42,2,Medium,35,Premium,Annual,Yes,Promo_Code,Mobile,5,47.7,0.79,0,0,0
USER_0032321,54,3,Medium,57,Basic,Annual,Yes,Promo_Code,Smart TV,8,60.6,0.54,0,0,0
USER_0048128,34,2,High,78,Standard,Monthly,Yes,Organic,Mobile,2,36.3,0.46,0,0,0
USER_0031746,33,3,High,22,Basic,Monthly,No,Organic,Web,2,27.8,0.67,0,0,0
USER_0092819,29,1,Medium,41,Basic,Monthly,Yes,Referral,Smart TV,1,47.2,0.57,0,0,0
USER_0070308,25,4,Low,30,Standard,Monthly,Yes,Promo_Code,Web,9,48.2,1.0,0,0,0
USER_0130706,18,1,Medium,5,Standard,Monthly,No,Organic,Mobile,5,49.3,0.59,0,1,0
USER_0019963,42,1,High,16,Basic,Monthly,No,Promo_Code,Mobile,0,37.1,0.63,0,1,0
USER_0124367,30,3,High,2,Standard,Monthly,No,Organic,Mobile,3,45.5,0.21,0,0,0
USER_0136543,51,3,Low,10,Premium,Monthly,No,Promo_Code,Mobile,2,70.4,0.36,1,0,0
USER_0047214,39,1,Low,28,Premium,Monthly,Yes,Social_Ads,Smart TV,17,43.3,0.81,0,0,0
USER_0133691,33,2,Low,11,Standard,Monthly,No,Promo_Code,Web,0,52.3,1.0,0,0,0
USER_0107462,34,3,Low,6,Basic,Monthly,No,Referral,Smart TV,1,89.6,1.0,0,1,0
USER_0148906,48,2,Low,8,Basic,Monthly,Yes,Promo_Code,Smart TV,3,81.7,0.75,0,0,0
USER_0104085,18,6,Low,5,Premium,Monthly,No,Referral,Console,3,90.0,0.55,0,0,0
USER_0095418,48,5,Medium,63,Standard,Monthly,No,Organic,Web,0,51.5,0.43,0,1,0
USER_0103601,35,2,Medium,9,Standard,Monthly,Yes,Organic,Mobile,2,32.8,0.4,0,0,0
USER_0079955,38,6,Low,40,Standard,Monthly,Yes,Promo_Code,Smart TV,28,99.7,0.55,0,0,0
