customer_id,user_age,household_size,income_bracket,tenure_months,subscription_tier,billing_cycle,auto_renew_enabled,customer_acquisition_channel,primary_device,days_since_last_login,avg_watch_time_hours,content_completion_rate,payment_failures,support_tickets,support_resolution_time_days,churn
USER_0093201,47,1,Medium,5,Standard,Monthly,Yes,Organic,Smart TV,5,34.1,0.57,0,0,0,0
USER_0093202,55,4,Medium,43,Standard,Monthly,Yes,Organic,Web,3,80.6,0.28,0,0,0,0
USER_0093203,30,2,Low,67,Basic,Monthly,Yes,Promo_Code,Mobile,1,27.6,0.72,0,0,0,0
USER_0093204,64,2,Medium,28,Basic,Monthly,Yes,Organic,Smart TV,4,54.3,0.69,0,0,0,0
USER_0093205,30,2,Low,27,Basic,Monthly,Yes,Referral,Console,0,31.4,0.81,0,0,0,0
USER_0093206,28,3,Low,49,Basic,Monthly,No,Organic,Smart TV,0,88.6,1.0,0,0,0,1
USER_0093207,30,1,Low,53,Premium,Monthly,Yes,Social_Ads,Smart TV,4,67.1,0.62,0,1,0,1
USER_0093208,52,4,Medium,7,Standard,Monthly,Yes,Organic,Console,8,50.1,0.28,0,0,0,0
USER_0093209,47,2,High,12,Standard,Monthly,No,Promo_Code,Mobile,17,42.5,0.41,0,1,0,0
USER_0093210,20,1,Medium,69,Premium,Annual,Yes,Organic,Mobile,9,46.1,0.45,0,0,0,0
USER_0093211,37,4,Low,32,Standard,Monthly,Yes,Organic,Mobile,27,55.7,0.44,0,0,0,1
USER_0093212,36,5,High,36,Basic,Monthly,Yes,Organic,Smart TV,6,69.6,0.69,0,0,0,0
USER_0093213,18,1,Low,64,Standard,Annual,Yes,Promo_Code,Web,7,28.1,0.66,0,1,0,1
USER_0093214,44,1,Low,23,Basic,Monthly,No,Promo_Code,Console,1,23.0,0.79,0,0,0,0
USER_0093215,62,3,High,62,Basic,Monthly,Yes,Organic,Smart TV,5,73.5,0.66,0,1,0,0
USER_0093216,43,3,Medium,48,Standard,Monthly,Yes,Promo_Code,Smart TV,14,40.3,0.68,0,0,0,0
USER_0093217,24,5,Low,49,Standard,Monthly,Yes,Organic,Mobile,5,41.8,0.97,1,0,0,0
USER_0093218,48,1,Low,26,Premium,Monthly,Yes,Organic,Mobile,1,42.2,0.94,0,0,0,0
USER_0093219,38,3,Low,2,Basic,Monthly,No,Referral,Smart TV,1,91.0,0.36,0,0,0,0
USER_0093220,34,2,Low,38,Standard,Monthly,No,Social_Ads,Mobile,6,45.6,0.65,0,0,0,1
USER_0093221,32,3,Medium,64,Standard,Monthly,Yes,Organic,Smart TV,4,54.3,0.54,0,0,0,0
USER_0093222,37,5,Medium,41,Basic,Monthly,Yes,Organic,Mobile,5,44.6,0.91,0,0,0,1
USER_0093223,23,3,Low,14,Basic,Monthly,Yes,Social_Ads,Mobile,6,44.6,0.71,0,0,0,1
USER_0093224,40,3,High,37,Basic,Monthly,Yes,Organic,Smart TV,1,51.2,0.28,0,0,0,0
USER_0093225,31,5,Medium,10,Standard,Annual,Yes,Referral,Smart TV,0,66.0,0.62,0,0,0,0
USER_0093226,35,2,High,6,Standard,Monthly,No,Organic,Mobile,0,19.9,0.61,0,0,0,0
USER_0093227,25,1,Low,54,Premium,Monthly,Yes,Organic,Web,6,52.4,0.28,0,0,0,1
USER_0093228,18,4,Medium,63,Standard,Monthly,Yes,Organic,Web,2,59.9,0.46,2,1,0,0
USER_0093229,24,1,High,44,Basic,Monthly,Yes,Organic,Smart TV,6,53.5,0.76,0,0,0,1
USER_0093230,41,4,Medium,34,Premium,Monthly,Yes,Organic,Web,0,59.1,0.62,0,0,0,0
USER_0093231,36,1,Low,14,Premium,Annual,Yes,Organic,Smart TV,4,40.2,0.56,0,0,0,0
USER_0093232,29,4,Low,59,Standard,Monthly,No,Organic,Smart TV,14,79.6,0.66,0,0,0,0
USER_0093233,42,1,Medium,62,Basic,Monthly,Yes,Organic,Web,11,21.3,0.85,0,1,0,1
USER_0093234,25,1,Low,61,Standard,Annual,Yes,Referral,Mobile,7,52.5,0.32,0,0,0,1
USER_0093235,41,1,Low,61,Basic,Annual,No,Social_Ads,Mobile,3,32.1,0.77,0,0,0,0
USER_0093236,39,1,Medium,17,Premium,Monthly,Yes,Social_Ads,Mobile,14,58.5,0.76,0,0,0,0
USER_0093237,28,4,Low,30,Premium,Monthly,Yes,Social_Ads,Smart TV,1,110.4,0.65,1,0,0,0
USER_0093238,25,4,Medium,2,Basic,Monthly,Yes,Organic,Smart TV,1,65.2,0.51,0,1,0,0
USER_0093239,38,6,Medium,8,Premium,Monthly,Yes,Organic,Mobile,1,71.1,0.52,0,1,0,0
USER_0093240,46,1,High,14,Standard,Annual,Yes,Social_Ads,Smart TV,8,44.1,0.35,0,0,0,0
USER_0093241,22,5,Medium,3,Standard,Monthly,No,Referral,Smart TV,15,83.1,0.59,0,0,0,1
USER_0093242,32,1,High,48,Standard,Monthly,No,Organic,Smart TV,2,42.1,0.44,0,0,0,0
USER_0093243,29,5,Medium,70,Basic,Annual,Yes,Social_Ads,Smart TV,2,109.3,0.6,0,0,0,0
USER_0093244,36,2,Medium,35,Basic,Monthly,Yes,Promo_Code,Mobile,6,22.4,0.79,0,0,0,1
USER_0093245,43,4,Low,13,Basic,Monthly,Yes,Social_Ads,Smart TV,7,59.5,0.61,1,0,0,0
USER_0093246,38,4,Medium,13,Basic,Monthly,No,Organic,Web,2,86.6,0.8,0,0,0,0
USER_0093247,45,1,Low,29,Basic,Monthly,Yes,Referral,Mobile,2,27.5,0.74,0,0,0,0
USER_0093248,39,1,Medium,44,Premium,Annual,Yes,Organic,Mobile,2,45.8,0.37,0,0,0,0
USER_0093249,18,1,Medium,5,Standard,Monthly,No,Promo_Code,Mobile,7,25.1,0.64,0,0,0,1
USER_0093250,25,2,Medium,44,Basic,Monthly,No,Organic,Mobile,1,14.5,0.52,0,0,0,1
USER_0093251,33,3,Medium,30,Premium,Annual,Yes,Organic,Console,0,45.3,0.62,1,0,0,0
USER_0093252,34,3,Low,3,Basic,Monthly,Yes,Organic,Smart TV,0,79.5,0.63,0,0,0,0
USER_0093253,22,3,Low,12,Premium,Monthly,Yes,Organic,Mobile,2,44.1,0.53,0,0,0,1
USER_0093254,30,1,Low,62,Basic,Monthly,Yes,Social_Ads,Smart TV,1,38.1,0.41,0,0,0,1
USER_0093255,40,6,Low,64,Standard,Monthly,Yes,Organic,Mobile,6,56.4,0.54,0,0,0,0
USER_0093256,42,2,Medium,12,Standard,Monthly,Yes,Organic,Mobile,19,60.0,0.32,0,1,0,1
USER_0093257,18,2,Medium,70,Basic,Monthly,No,Social_Ads,Console,3,50.5,0.34,0,0,0,1
USER_0093258,22,1,Low,25,Premium,Monthly,No,Referral,Web,10,30.7,0.47,0,0,0,0
USER_0093259,38,4,Low,32,Premium,Monthly,No,Organic,Mobile,2,55.7,0.47,1,0,0,0
USER_0093260,44,2,High,33,Standard,Monthly,Yes,Social_Ads,Smart TV,13,70.2,0.5,0,0,0,1
USER_0093261,30,3,Medium,40,Basic,Monthly,No,Promo_Code,Console,7,38.3,0.84,0,0,0,1
USER_0093262,21,1,Low,22,Premium,Monthly,Yes,Organic,Console,13,39.0,0.56,0,0,0,1
USER_0093263,40,1,Medium,5,Standard,Monthly,Yes,Organic,Smart TV,1,33.8,0.31,0,0,0,1
USER_0093264,38,4,Low,27,Standard,Monthly,Yes,Referral,Mobile,3,41.4,0.68,0,1,0,0
USER_0093265,46,2,Medium,39,Basic,Annual,No,Promo_Code,Web,13,44.0,0.71,0,0,0,0
USER_0093266,18,2,Medium,52,Basic,Monthly,Yes,Organic,Web,1,54.0,0.73,0,1,0,1
USER_0093267,34,1,Low,56,Basic,Monthly,Yes,Social_Ads,Web,1,37.1,0.6,0,0,0,0
USER_0093268,38,2,Medium,20,Basic,Monthly,Yes,Promo_Code,Smart TV,0,40.9,0.38,0,0,0,0
USER_0093269,18,3,High,18,Standard,Monthly,Yes,Organic,Console,6,60.1,0.74,0,0,0,0
USER_0093270,20,3,Low,68,Basic,Monthly,No,Organic,Smart TV,1,50.9,0.58,0,0,0,0
USER_0093271,25,2,High,57,Basic,Monthly,Yes,Organic,Smart TV,5,73.7,0.52,0,0,0,0
USER_0093272,45,5,Low,43,Basic,Annual,Yes,Social_Ads,Smart TV,32,84.3,0.73,0,0,0,0
USER_0093273,28,3,Medium,5,Basic,Monthly,Yes,Social_Ads,Smart TV,19,76.1,0.69,0,0,0,1
USER_0093274,53,5,Low,36,Basic,Monthly,Yes,Promo_Code,Smart TV,0,85.5,0.53,0,1,0,0
USER_0093275,45,1,Medium,14,Basic,Annual,Yes,Social_Ads,Smart TV,1,71.4,0.42,0,0,0,0
USER_0093276,18,3,Medium,46,Standard,Monthly,Yes,Promo_Code,Web,5,57.0,0.68,0,0,0,1
USER_0093277,29,4,Low,43,Basic,Monthly,Yes,Organic,Mobile,4,71.6,0.57,0,0,0,0
USER_0093278,51,6,High,17,Basic,Monthly,Yes,Social_Ads,Smart TV,3,95.7,0.73,1,0,0,0
USER_0093279,42,4,Low,2,Basic,Monthly,No,Organic,Mobile,10,52.6,0.49,0,1,0,1
USER_0093280,29,4,Low,69,Standard,Monthly,Yes,Organic,Smart TV,0,101.4,0.58,0,0,0,0
USER_0093281,27,3,Medium,35,Basic,Annual,Yes,Social_Ads,Mobile,1,61.9,0.59,0,0,0,1
USER_0093282,32,4,Low,27,Premium,Monthly,Yes,Promo_Code,Mobile,8,69.1,0.98,0,0,0,1
USER_0093283,42,1,Medium,41,Basic,Monthly,Yes,Promo_Code,Mobile,0,27.1,0.18,0,0,0,1
USER_0093284,35,4,Low,53,Standard,Annual,Yes,Organic,Mobile,0,61.5,0.81,0,0,0,0
USER_0093285,37,4,Medium,49,Basic,Annual,Yes,Organic,Smart TV,4,82.0,0.74,0,0,0,0
USER_0093286,27,4,Medium,24,Standard,Annual,Yes,Referral,Mobile,36,56.3,0.78,0,0,0,1
USER_0093287,21,4,High,47,Basic,Monthly,Yes,Referral,Smart TV,10,78.0,0.7,0,0,0,0
USER_0093288,18,2,High,64,Standard,Monthly,Yes,Social_Ads,Smart TV,2,55.2,0.77,0,0,0,0
USER_0093289,20,1,Medium,33,Basic,Monthly,Yes,Promo_Code,Mobile,1,41.6,0.61,0,0,0,0
USER_0093290,41,3,Medium,64,Basic,Annual,Yes,Organic,Console,2,44.1,0.54,1,0,0,0
USER_0093291,26,4,Medium,47,Premium,Monthly,No,Organic,Mobile,4,69.1,0.6,0,0,0,0
USER_0093292,18,2,Low,11,Basic,Annual,Yes,Organic,Mobile,7,53.4,0.75,0,0,0,0
USER_0093293,50,2,Low,55,Standard,Monthly,Yes,Social_Ads,Mobile,1,25.6,0.98,0,1,0,1
USER_0093294,27,1,Low,66,Standard,Monthly,No,Social_Ads,Smart TV,1,58.8,0.62,0,0,0,0
USER_0093295,23,1,Medium,1,Basic,Monthly,Yes,Social_Ads,Smart TV,11,38.4,0.68,0,1,0,0
USER_0093296,40,2,High,35,Basic,Monthly,Yes,Organic,Mobile,4,46.5,0.73,1,0,0,1
USER_0093297,38,4,High,10,Basic,Monthly,Yes,Social_Ads,Smart TV,0,100.1,0.22,0,1,0,0
USER_0093298,23,2,Low,43,Standard,Monthly,No,Social_Ads,Smart TV,5,62.1,0.36,0,0,0,1
USER_0093299,29,4,Medium,14,Premium,Annual,Yes,Referral,Smart TV,3,61.5,0.71,0,1,0,0
USER_0093300,33,6,High,1,Standard,Monthly,Yes,Organic,Web,6,45.1,0.52,1,0,0,0
USER_0093301,48,6,Medium,63,Basic,Annual,Yes,Social_Ads,Smart TV,9,94.0,0.54,0,0,0,0
USER_0093302,18,1,Medium,53,Standard,Monthly,Yes,Social_Ads,Smart TV,0,31.4,0.94,0,0,0,0
USER_0093303,33,3,Low,62,Basic,Annual,Yes,Social_Ads,Console,2,35.8,0.73,0,0,0,1
USER_0093304,21,2,Low,56,Premium,Monthly,No,Promo_Code,Smart TV,2,42.3,0.81,0,0,0,1
USER_0093305,37,1,Medium,19,Basic,Annual,Yes,Social_Ads,Smart TV,4,51.7,0.32,0,0,0,0
USER_0093306,36,2,Low,70,Premium,Monthly,Yes,Organic,Web,4,29.3,0.34,0,1,0,1
USER_0093307,36,1,Medium,27,Standard,Monthly,Yes,Social_Ads,Mobile,16,23.1,0.57,0,0,0,0
USER_0093308,18,5,High,19,Basic,Monthly,Yes,Social_Ads,Smart TV,6,90.7,0.88,0,0,0,0
USER_0093309,27,6,Medium,11,Premium,Annual,Yes,Organic,Mobile,0,70.1,0.47,0,0,0,1
USER_0093310,37,2,High,70,Standard,Monthly,Yes,Promo_Code,Mobile,8,24.9,0.52,0,1,0,0
USER_0093311,19,2,Medium,36,Standard,Monthly,Yes,Organic,Console,4,36.3,0.59,0,0,0,0
USER_0093312,28,3,Low,17,Standard,Monthly,Yes,Promo_Code,Smart TV,7,91.6,0.74,0,0,0,0
USER_0093313,48,3,Medium,59,Basic,Monthly,Yes,Social_Ads,Mobile,10,52.8,0.71,0,0,0,0
USER_0093314,42,6,High,20,Standard,Monthly,No,Social_Ads,Smart TV,18,107.1,0.52,0,1,0,1
USER_0093315,54,3,High,19,Basic,Monthly,Yes,Organic,Smart TV,12,56.9,0.27,0,1,0,0
USER_0093316,37,4,Medium,12,Basic,Monthly,No,Social_Ads,Mobile,7,49.3,0.72,0,0,0,1
USER_0093317,44,1,Medium,13,Standard,Monthly,Yes,Promo_Code,Mobile,11,16.6,0.59,0,0,0,0
USER_0093318,18,2,Low,69,Premium,Annual,Yes,Promo_Code,Smart TV,5,45.7,0.76,0,0,0,0
USER_0093319,42,1,High,43,Standard,Annual,No,Organic,Smart TV,3,71.5,0.42,0,0,0,1
USER_0093320,37,1,Low,13,Basic,Monthly,Yes,Organic,Smart TV,9,49.5,0.55,1,0,0,0
USER_0093321,30,2,Medium,46,Premium,Monthly,Yes,Organic,Smart TV,5,58.5,0.76,0,1,0,0
USER_0093322,67,5,Medium,36,Basic,Monthly,No,Social_Ads,Console,2,83.6,0.32,0,1,0,1
USER_0093323,28,4,Low,70,Basic,Monthly,Yes,Organic,Smart TV,13,97.6,0.53,0,0,0,0
USER_0093324,25,6,Low,33,Basic,Annual,No,Social_Ads,Web,4,82.9,0.56,0,0,0,1
USER_0093325,31,2,Low,59,Standard,Monthly,No,Organic,Smart TV,3,51.3,0.54,0,0,0,1
USER_0093326,50,2,Medium,32,Basic,Monthly,Yes,Social_Ads,Mobile,35,36.7,0.71,0,0,0,0
USER_0093327,28,2,Low,31,Basic,Monthly,No,Promo_Code,Mobile,2,43.7,0.62,1,0,0,0
USER_0093328,48,1,Medium,11,Basic,Monthly,Yes,Social_Ads,Mobile,18,20.2,0.66,0,1,0,0
USER_0093329,42,1,High,33,Basic,Monthly,Yes,Promo_Code,Mobile,1,14.2,0.5,1,0,0,0
USER_0093330,25,2,Low,45,Basic,Monthly,No,Referral,Mobile,28,50.4,1.0,0,0,0,0
USER_0093331,26,1,Low,56,Basic,Monthly,Yes,Organic,Web,12,45.2,0.49,0,1,0,0
USER_0093332,27,1,High,58,Basic,Monthly,Yes,Organic,Mobile,8,12.6,0.4,0,0,0,0
USER_0093333,38,4,Medium,27,Basic,Monthly,Yes,Organic,Console,3,60.8,0.78,0,1,0,0
USER_0093334,25,1,Low,40,Premium,Monthly,No,Promo_Code,Mobile,2,56.2,0.62,0,1,0,1
USER_0093335,24,1,Medium,18,Basic,Monthly,No,Organic,Mobile,8,39.6,0.57,0,0,0,0
USER_0093336,41,1,Medium,63,Standard,Annual,Yes,Social_Ads,Console,2,37.7,0.79,0,0,0,0
USER_0093337,50,4,Medium,4,Basic,Annual,Yes,Social_Ads,Mobile,16,75.2,0.44,0,1,0,0
USER_0093338,34,2,Medium,66,Premium,Monthly,No,Organic,Smart TV,0,64.7,0.69,0,1,0,1
USER_0093339,41,1,Medium,56,Standard,Monthly,Yes,Organic,Mobile,2,34.2,0.84,0,0,0,0
USER_0093340,32,2,Low,6,Standard,Annual,Yes,Promo_Code,Smart TV,19,98.0,0.41,0,0,0,0
USER_0093341,36,2,Medium,24,Standard,Annual,Yes,Promo_Code,Mobile,0,27.1,0.35,0,1,0,1
USER_0093342,30,2,High,39,Standard,Monthly,No,Organic,Smart TV,4,34.4,0.53,0,0,0,0
USER_0093343,34,4,Low,39,Standard,Monthly,Yes,Promo_Code,Smart TV,18,105.1,0.28,0,0,0,0
USER_0093344,18,2,Medium,50,Standard,Monthly,Yes,Social_Ads,Smart TV,11,80.1,0.56,0,0,0,0
USER_0093345,63,2,Low,34,Standard,Monthly,Yes,Organic,Smart TV,8,68.5,0.66,0,0,0,0
USER_0093346,21,1,Medium,39,Basic,Annual,Yes,Social_Ads,Smart TV,7,59.8,1.0,0,0,0,1
USER_0093347,32,1,High,46,Standard,Monthly,Yes,Organic,Mobile,6,34.1,0.94,0,0,0,1
USER_0093348,41,1,Medium,39,Basic,Annual,Yes,Organic,Mobile,0,20.1,0.31,0,0,0,0
USER_0093349,45,1,Low,38,Standard,Monthly,No,Referral,Smart TV,4,38.2,0.81,0,1,0,0
USER_0093350,51,4,Medium,60,Basic,Monthly,Yes,Social_Ads,Smart TV,15,75.2,0.71,0,0,0,0
USER_0093351,44,1,Medium,11,Basic,Monthly,Yes,Promo_Code,Mobile,5,20.0,0.67,0,0,0,1
USER_0093352,41,1,Medium,2,Basic,Annual,Yes,Organic,Smart TV,3,49.9,0.45,0,1,0,0
USER_0093353,48,2,High,36,Basic,Monthly,Yes,Social_Ads,Smart TV,25,27.5,0.27,0,0,0,1
USER_0093354,43,4,Low,67,Standard,Monthly,Yes,Organic,Smart TV,7,86.0,0.68,0,0,0,0
USER_0093355,46,3,Medium,34,Standard,Annual,No,Organic,Web,5,43.4,0.64,0,0,0,0
USER_0093356,21,3,Medium,62,Standard,Monthly,No,Organic,Smart TV,5,81.5,0.64,0,0,0,1
USER_0093357,18,1,Low,68,Basic,Monthly,Yes,Social_Ads,Smart TV,4,59.2,0.67,0,0,0,0
USER_0093358,53,1,Medium,51,Basic,Monthly,Yes,Social_Ads,Smart TV,29,45.5,0.61,0,0,0,1
USER_0093359,29,2,High,30,Standard,Monthly,Yes,Social_Ads,Mobile,2,46.0,0.37,0,0,0,0
USER_0093360,18,1,Medium,67,Basic,Monthly,No,Promo_Code,Smart TV,1,45.4,0.52,0,1,0,1
USER_0093361,31,3,Low,63,Basic,Monthly,Yes,Organic,Smart TV,5,54.7,0.9,0,0,0,0
USER_0093362,40,4,Medium,12,Basic,Monthly,No,Promo_Code,Mobile,10,55.4,0.39,0,0,0,0
USER_0093363,40,2,Medium,50,Premium,Monthly,Yes,Promo_Code,Console,4,38.3,0.5,0,0,0,0
USER_0093364,47,3,Medium,50,Standard,Monthly,Yes,Referral,Mobile,7,68.9,0.74,0,0,0,1
USER_0093365,35,4,Low,65,Basic,Annual,Yes,Organic,Mobile,1,30.9,0.42,0,0,0,1
USER_0093366,33,1,Medium,5,Basic,Monthly,Yes,Promo_Code,Web,0,43.8,0.38,1,1,0,1
USER_0093367,24,2,Medium,17,Standard,Monthly,Yes,Referral,Smart TV,3,68.9,0.68,0,0,0,0
USER_0093368,39,4,Medium,11,Standard,Monthly,Yes,Promo_Code,Smart TV,24,86.6,0.37,0,0,0,0
USER_0093369,31,2,Medium,58,Basic,Monthly,No,Social_Ads,Console,1,31.4,0.75,0,0,0,0
USER_0093370,56,1,Medium,3,Standard,Monthly,Yes,Organic,Smart TV,9,39.1,0.52,0,0,0,1
USER_0093371,19,1,High,57,Basic,Monthly,No,Promo_Code,Mobile,14,3.1,0.59,0,0,0,0
USER_0093372,35,1,High,71,Standard,Monthly,No,Referral,Console,18,35.0,0.62,0,0,0,1
USER_0093373,33,4,Low,4,Standard,Monthly,Yes,Social_Ads,Smart TV,4,96.2,0.57,0,0,0,0
USER_0093374,30,1,Medium,58,Standard,Annual,Yes,Social_Ads,Smart TV,1,44.9,0.75,0,0,0,1
USER_0093375,28,2,Low,33,Premium,Monthly,No,Organic,Mobile,3,39.9,0.61,0,0,0,1
USER_0093376,18,1,Low,16,Basic,Monthly,No,Organic,Mobile,2,24.6,0.44,1,1,0,1
USER_0093377,35,2,Medium,27,Standard,Monthly,Yes,Organic,Smart TV,9,79.2,0.68,0,0,0,0
USER_0093378,24,3,Low,64,Basic,Monthly,Yes,Social_Ads,Smart TV,23,72.5,0.53,0,0,0,1
USER_0093379,30,1,Low,1,Basic,Monthly,No,Social_Ads,Smart TV,2,50.2,0.52,0,4,0,1
USER_0093380,20,2,Medium,50,Standard,Monthly,Yes,Organic,Web,5,49.6,0.53,0,0,0,0
USER_0093381,27,1,Medium,9,Premium,Monthly,Yes,Organic,Mobile,1,40.8,0.71,0,0,0,0
USER_0093382,33,2,Medium,25,Standard,Monthly,Yes,Organic,Web,11,49.3,0.55,1,1,0,0
USER_0093383,26,3,Low,11,Basic,Monthly,Yes,Social_Ads,Mobile,10,58.9,0.43,0,0,0,1
USER_0093384,72,1,Low,51,Basic,Monthly,Yes,Social_Ads,Smart TV,9,49.7,0.83,0,1,0,0
USER_0093385,33,4,Medium,58,Basic,Monthly,Yes,Promo_Code,Mobile,12,81.9,0.52,0,0,0,0
USER_0093386,26,6,Low,9,Premium,Annual,Yes,Organic,Smart TV,2,103.4,0.28,0,0,0,0
USER_0093387,50,1,Medium,11,Standard,Monthly,Yes,Social_Ads,Web,1,26.3,0.68,0,0,0,1
USER_0093388,30,3,High,6,Standard,Monthly,Yes,Social_Ads,Mobile,7,55.4,0.62,0,0,0,0
USER_0093389,38,1,High,36,Standard,Monthly,Yes,Social_Ads,Smart TV,2,53.4,0.38,0,0,0,0
USER_0093390,32,3,High,36,Standard,Monthly,Yes,Promo_Code,Smart TV,7,91.0,0.32,0,0,0,1
USER_0093391,18,1,High,44,Basic,Monthly,Yes,Organic,Smart TV,7,52.3,0.7,0,0,0,1
USER_0093392,18,3,Low,53,Standard,Monthly,Yes,Promo_Code,Mobile,4,33.9,0.62,0,0,0,0
USER_0093393,29,1,Low,67,Basic,Monthly,Yes,Promo_Code,Smart TV,0,54.7,0.45,0,0,0,0
USER_0093394,36,6,Low,41,Basic,Monthly,Yes,Organic,Mobile,19,113.2,0.41,0,0,0,1
USER_0093395,18,4,Medium,17,Standard,Monthly,Yes,Social_Ads,Mobile,3,70.7,0.8,1,0,0,0
USER_0093396,24,1,Low,52,Standard,Monthly,No,Social_Ads,Console,6,0.0,0.52,0,0,0,0
USER_0093397,32,6,Low,63,Basic,Monthly,Yes,Social_Ads,Console,4,74.1,0.41,0,0,0,1
USER_0093398,38,1,High,6,Standard,Monthly,No,Organic,Smart TV,1,67.0,0.57,0,0,0,1
USER_0093399,18,1,Medium,16,Standard,Monthly,No,Organic,Mobile,7,34.5,0.83,1,0,0,1
USER_0093400,26,6,Low,30,Basic,Monthly,Yes,Organic,Web,4,83.2,0.65,0,0,0,0
USER_0093401,38,1,Low,13,Standard,Monthly,Yes,Promo_Code,Mobile,2,14.0,1.0,0,0,0,1
USER_0093402,38,1,Medium,38,Standard,Monthly,Yes,Promo_Code,Mobile,4,18.5,0.63,0,0,0,0
USER_0093403,54,3,Medium,14,Standard,Monthly,Yes,Organic,Mobile,3,29.8,0.65,0,0,0,0
USER_0093404,39,2,Medium,44,Standard,Annual,Yes,Social_Ads,Mobile,28,55.1,0.39,0,0,0,1
USER_0093405,34,1,Medium,22,Premium,Monthly,No,Promo_Code,Smart TV,0,58.9,0.46,0,0,0,1
USER_0093406,39,4,High,39,Premium,Monthly,No,Social_Ads,Smart TV,4,89.8,0.77,0,0,0,0
USER_0093407,53,6,Medium,7,Premium,Monthly,Yes,Organic,Mobile,8,56.3,0.45,0,0,0,1
USER_0093408,22,1,Low,9,Basic,Annual,Yes,Organic,Smart TV,0,44.8,0.37,0,0,0,0
USER_0093409,31,2,Low,58,Premium,Monthly,Yes,Organic,Mobile,2,30.4,0.53,0,0,0,0
USER_0093410,38,1,Medium,39,Standard,Annual,Yes,Promo_Code,Smart TV,8,78.6,0.61,1,0,0,0
USER_0093411,50,1,High,47,Basic,Monthly,Yes,Social_Ads,Smart TV,2,39.7,0.65,0,0,0,0
USER_0093412,35,3,Medium,7,Standard,Monthly,Yes,Promo_Code,Mobile,9,73.1,0.01,0,0,0,1
USER_0093413,40,6,Low,59,Standard,Monthly,Yes,Organic,Mobile,6,114.4,0.59,0,0,0,1
USER_0093414,24,3,Low,6,Standard,Annual,Yes,Social_Ads,Mobile,4,65.8,0.21,0,0,0,1
USER_0093415,52,1,Low,42,Basic,Annual,Yes,Organic,Mobile,1,30.0,0.49,0,0,0,1
USER_0093416,27,1,Medium,69,Standard,Monthly,Yes,Social_Ads,Smart TV,0,58.2,0.56,0,0,0,1
USER_0093417,46,4,Medium,24,Basic,Annual,Yes,Promo_Code,Smart TV,6,77.8,0.86,0,0,0,1
USER_0093418,33,3,Low,49,Basic,Monthly,No,Organic,Console,4,37.7,0.84,0,0,0,0
USER_0093419,36,4,Medium,22,Basic,Monthly,Yes,Organic,Mobile,3,68.5,0.58,0,0,0,0
USER_0093420,41,1,Medium,60,Basic,Monthly,No,Social_Ads,Web,9,20.3,0.64,0,0,0,1
USER_0093421,34,3,Low,17,Standard,Monthly,Yes,Organic,Mobile,31,79.3,0.54,0,1,0,0
USER_0093422,43,1,Medium,69,Basic,Monthly,No,Organic,Mobile,2,45.1,0.6,0,0,0,0
USER_0093423,48,3,Low,7,Standard,Annual,Yes,Social_Ads,Console,0,47.1,0.69,0,0,0,0
USER_0093424,20,2,Medium,67,Standard,Annual,Yes,Organic,Console,5,35.8,0.41,0,1,0,1
USER_0093425,44,2,Medium,46,Basic,Monthly,Yes,Organic,Mobile,1,47.1,0.36,0,0,0,1
USER_0093426,53,1,Medium,49,Basic,Monthly,No,Organic,Mobile,14,45.1,0.42,0,0,0,1
USER_0093427,31,1,Low,65,Standard,Monthly,Yes,Organic,Smart TV,3,37.0,0.64,0,0,0,0
USER_0093428,34,2,Low,37,Basic,Monthly,Yes,Social_Ads,Mobile,17,43.1,0.29,0,2,0,0
USER_0093429,31,3,Low,39,Basic,Annual,Yes,Promo_Code,Console,7,46.1,0.5,0,0,0,1
USER_0093430,44,2,Medium,45,Standard,Annual,Yes,Referral,Mobile,0,63.3,0.53,0,0,0,0
USER_0093431,49,2,Low,5,Standard,Monthly,Yes,Promo_Code,Smart TV,3,75.0,0.39,0,0,0,1
USER_0093432,46,3,Medium,45,Premium,Monthly,Yes,Organic,Mobile,14,80.4,0.49,1,0,0,0
USER_0093433,18,3,Medium,42,Basic,Monthly,No,Organic,Web,6,64.7,0.14,0,0,0,1
USER_0093434,26,3,Low,42,Standard,Monthly,Yes,Organic,Smart TV,1,85.3,0.21,0,0,0,1
USER_0093435,26,1,Medium,6,Basic,Monthly,Yes,Social_Ads,Web,1,27.5,0.6,0,0,0,0
USER_0093436,45,1,High,66,Basic,Monthly,Yes,Organic,Console,0,1.3,1.0,0,1,0,0
USER_0093437,43,3,Low,5,Basic,Monthly,Yes,Organic,Smart TV,0,56.5,0.66,0,1,0,0
USER_0093438,47,1,High,21,Basic,Monthly,No,Organic,Mobile,0,12.9,0.46,0,1,0,1
USER_0093439,40,1,High,20,Standard,Monthly,Yes,Social_Ads,Mobile,8,12.8,0.38,0,0,0,0
USER_0093440,31,1,High,65,Basic,Monthly,Yes,Promo_Code,Smart TV,9,39.9,0.75,2,1,0,1
USER_0093441,28,3,Low,20,Premium,Monthly,Yes,Social_Ads,Smart TV,2,76.4,0.62,0,0,0,0
USER_0093442,37,2,Medium,8,Standard,Monthly,Yes,Referral,Smart TV,5,85.4,0.84,0,0,0,1
USER_0093443,28,1,Medium,64,Basic,Annual,Yes,Referral,Mobile,1,9.9,0.62,0,1,0,0
